recclass reclat
H5/6 21.033640
L5 21.064810
H5 21.066360
L6 21.071280
H5 21.183720
H4/5 21.186970
L4/5 21.207690
H5 21.062890
L4 21.042640
L4 21.057030
L5 21.007420
H5 21.048330
H4 21.051580
H/L4 21.046360
L4 21.039080
H4 21.038580
Martian (shergottite) 20.992030
L4/5 21.037220
L4 21.036920
L4/5 21.038000
H4 21.051720
H4 20.998720
L6 21.067500
L-melt rock 21.065717
H4 21.017170
L6 20.090000
H6 20.090000
L6 20.070000
H5 21.037030
H6 20.983530
L5 21.020180
H5 21.020630
L6 21.167880
H4 21.105170
Lunar (anorth) 20.573180
H5 20.966000
H5 21.013330
H6 20.993330
L6 21.055170
L6 21.064450
L6 20.573000
H6 21.048330
LL6 20.995000
L4 20.548170
L~4 20.721120
H5 20.176200
L6 20.476330
H/L4-5 20.514850
H4-6 20.564550
L4-5 20.569450
EL4 20.587700
LL7 20.602420
L5 20.863330
H6 20.965950
H6 20.965970
L4 20.863500
L6 21.035780
H5 21.039630
L6 21.043000
L6 21.062620
L6 21.062620
L6 21.065280
L6 21.067220
L6 21.069630
CV3 21.070870
L6 21.071020
H5 21.083500
L6 20.004000
H4-5 20.194850
H4 20.201250
H4 20.295020
H5 20.331680
L6 20.035770
H4 20.368580
L5 20.402770
H4 20.414370
L5 20.420870
H5 20.424220
H4 20.427420
H5 20.433420
L4 20.442470
H4 20.484070
H3 20.485300
L5 20.489330
L5 
L6 20.490420
L5 20.491330
L5 20.493500
H4 20.060350
H6 20.062550
H4-6 20.500520
H6 20.502220
H6 20.507720
L6 20.511680
L4 20.513220
H5 20.516770
H4 20.526270
L6 20.539750
L6 20.541820
H6 20.543730
L5 20.553620
L4 20.556170
L4 20.556830
H4/5 20.560930
H4-6 20.562330
L4 20.562750
H5 20.565650
H4-6 20.568000
L6 20.572680
H3/4 20.579350
L6 20.579650
L6 20.581030
H5 20.582800
H4-6 20.582980
L6 20.587470
H4/5 20.590930
H5 20.596370
L6 20.598900
L6 20.599580
H5 20.600630
H5 20.605050
L6 20.613270
H4 20.622700
L6 20.636100
L3 20.668430
L6 20.636420
H5 20.695280
LL6 20.696170
H4-6 20.706530
H6 
H5 20.707130
L6 20.722050
H4-6 20.726280
H4-5 20.727770
H4-6 20.729180
H4 20.768850
H5 20.786670
L6 20.790280
L4 20.813100
H6 20.944950
H6 20.100170
H6 20.166580
L5 21.261720
L6 21.044550
H4 21.062600
EH3 21.000000
L~6 20.992450
H~5 21.047530
H~4 21.113630
H5 21.068900
H~4 21.002950
H5 20.526930
L~5 20.527400
H4/5 21.003820
CH3 21.075440
L4 20.600400
H5 20.603420
H5 20.608370
H4/5 21.043950
L5 21.009870
L~5 20.793670
H~5 20.998380
H5 20.790870
L5 21.068580
Lunar 21.006556
H/L4 21.056130
L6 21.059600
L4/5 21.062420
L6 21.069850
L5 20.598330
LL~5 21.008250
L~6 21.002950
L5 21.064170
L6 20.927670
L6 21.200000
H4 21.001670
L6 20.611670
H4 20.680000
H5 21.011670
H6 21.013330
L4 21.005000
H5 20.995000
H5 20.998330
H5 21.090000
H6 21.075000
L5 21.098330
H5 21.060000
H6 20.996670
H/L6 20.996670
H5 21.005000
L6 21.008330
L6 20.535780
L4 20.542900
Enst achon-ung 21.076940
L5 20.528080
L6 20.035770
H4-5 20.194850
Eucrite 20.064130
H4 21.003450
L5 20.910220
H5 20.914220
L4 20.912120
L5-6 21.005720
L5 20.009300
H6 19.997330
H5 19.996530
H5 19.997020
H4 20.043030
H5 20.279620
L5 20.265080
H5-6 20.884000
LL6 20.922430
H5 20.868850
H5 20.849180
H6 21.013320
L6 21.268520
L5-6 20.930150
H4-5 20.925580
L5 
CV3 21.084770
H~5 21.084530
H4 21.055250
H~5 21.076520
H5 21.076900
L~6 21.055250
L~6 21.066370
H~5 21.089080
H~5 21.093520
H~5 21.098070
H~4 21.089970
H5 21.099050
LL~5 20.545000
LL~5 20.551570
LL~3 20.550880
L~6 20.541220
LL~5 20.538770
LL~5 20.531800
LL~5 20.532170
LL~3 20.530720
LL~3 20.550370
LL~5 20.545000
Lunar 21.040000
L4 20.882500
H4 20.793250
H6 20.595170
L4 20.479280
L6 20.479280
H5 20.479550
L6 20.438220
H4 20.339280
L~6 20.015850
LL5 20.025570
H~6 20.013600
L/LL~5 20.097000
L~5 20.159980
H~6 20.997820
L~6 20.996400
H4 21.087870
L4-6 20.511320
H5 20.386120
L4 20.051680
L5 20.097420
L4 20.165580
L5 20.245400
L5 20.010220
H4 20.922570
H5 20.255230
H4 20.395300
L6 20.442900
L6 20.445380
H5 20.597880
L6 20.786170
H6 21.276320
H6 21.292100
H5 20.959350
H5 20.273170
L3.7 20.292600
L6 21.268450
Achondrite-ung 20.533330
H4 20.198670
H6 20.702500
H4 20.527830
L6 20.211670
L5 20.532000
H5 20.764670
H6 20.126170
H6 20.785330
L5 20.530000
CV3 20.616670
L5/6 20.383330
L4-5 20.564000
H4-5 21.254520
L6 21.289980
H6 21.200070
H5 21.012170
L6 20.939300
Ureilite 20.896070
H4-5 20.906230
H5 20.125380
L5 20.712820
H4 20.727220
H5 20.356480
L4 20.356380
L5 20.371530
L5 20.371650
H5 20.420870
H5 20.404320
L6 20.407020
L6 20.415330
L6 21.037120
Ureilite 20.964500
LL6 20.525960
LL4 20.030240
H5 21.006330
L6 20.134520
L6 20.266530
L6 20.380600
H5-6 20.401380
H5 20.537380
Eucrite-pmict 20.395610
L6 21.107070
L6 21.059700
L6 21.059180
H6 20.765780
H6 20.512280
L5/6 20.511820
H5 20.388480
L~6 20.538120
H5 20.599470
L5 20.099770
H4 20.237980
H4 20.504830
H5 20.424700
L6 20.770450
L6 20.596270
L4 20.099200
H6 20.240950
H4/5 20.051320
H6 21.040350
H4 20.174170
L5 21.067330
H4 -32.083330
"Iron 1850
H5 38.466670
LL5 
L5 
CM2 
CM2 
CM2 
L5 
L5 
L5 
L5 
L5 
L5 
L5 
L5 
L5 
L5 
Lodranite 0.000000
L5 
L5 
LL5 
LL5 
L5 
LL5 
L5 
LL5 
LL5 
Howardite 
Eucrite-br 
CM2 
CM1 
L4 -87.033330
L6 -87.033330
L6 -87.033330
"Iron 1867
H5 32.500000
H4 32.933330
H5 32.917220
L6/7 32.983330
"Iron 1847
L/LL4 -30.583330
H6 20.818330
H6 39.366670
H5 39.300000
L6 39.276670
Iron 49.750000
LL5 39.533330
"Iron 1949
H4 32.400000
H4 32.683330
H4 32.543330
H4 32.550000
H6 32.716670
H5 32.716670
H5 32.700380
H5 32.716670
L6 32.716670
H5 32.716670
H4 39.833330
"Iron 1850
"Iron 1923
"Iron 1875
L5 
H5 34.268890
H5 -19.367750
H3 60.500000
"Pallasite 1967
"Iron 1940
H5 32.400000
H5 30.553830
LL6 18.185000
L6 18.707280
H5 18.182330
H5 18.182330
H5 18.214320
H6 18.447280
H6 18.526320
H5 18.867950
L6 18.872530
L6 18.888680
H4 18.900150
H4 18.942550
H4 18.986450
L6 18.999320
L6 18.974000
H5 18.651480
H5 18.653880
H4 18.898370
H4 18.911000
H4-6 18.911230
Aubrite 33.700000
"Iron 1957
L6 38.770830
L6/7 39.533330
"Iron 2010
H4 34.125000
L4 34.125000
L6 35.765000
H5 38.700000
"Iron 1869
"Iron 1890
H4 39.500000
L6 18.508000
H5 18.587500
H5 18.569500
H5 18.584330
H6 18.466170
L3.9 18.415000
Ureilite 18.292500
L5 18.541670
H4 18.563330
L5 18.550000
L4 18.558330
H4 18.561670
EH3 18.491670
L5 18.328830
L5 18.549080
H5 18.438400
H4 18.423220
L6 18.537330
H4 18.547500
H4-6 18.559270
H4-6 18.604530
L5 18.167200
L5 18.552870
L5 18.554730
L6 18.107400
H4 18.123030
H6 18.141300
LL6 18.142770
H5 18.150100
H5 18.153600
L6 18.213350
H5 18.041000
CR 18.347250
H4 18.420620
L6 18.429570
H3 18.507550
L5 18.542020
L5 18.545880
L4-5 18.547230
L4-5 18.547770
L5 18.552820
L6 18.574520
"Iron 2003
H4 18.153170
H6 18.151690
L5 18.548640
L6 18.547440
L5/6 18.547470
H4-5 18.203550
L6 18.626180
L6 18.626200
H4 18.521730
L5 18.551850
L5 18.543530
LL~5 18.191520
L~6 18.190280
L~5 18.192320
L~6 18.654150
H~4 18.188980
H~5 18.652130
L~6 18.249830
H~5 18.250950
H~5 18.252850
H~5 18.253730
H~5 18.253750
H~5 18.254380
L/LL4 18.253050
H~5 18.254230
H~5 18.254650
H4 18.258620
H~5 18.258730
H~5 18.258720
H~5 18.258680
H~5 18.257950
H5 18.257950
H~5 18.258050
H~5 18.258130
H~5 18.258020
H~5 18.258180
H~5 18.258380
H~5 18.258750
H~5 18.259420
H~5 18.258830
H~5 18.259020
H~5 18.259320
L~4 18.254320
L~6 18.254350
L~6 18.253930
H~5 18.254000
H~5 18.253870
H~5 18.251470
H~5 18.251450
H~6 18.251700
H~5 18.252220
H~5 18.251880
H~5 18.250870
H~5 18.250720
H~5 18.252170
H~5 18.253980
H~5 18.254230
H~5 18.255200
H~5 18.254320
H~5 18.258950
H4 18.259850
H~5 18.261100
H~5 18.261050
H~5 18.259280
H~5 18.259100
Lunar 18.336330
Lunar 18.604167
Lunar (feldsp. breccia) 18.566670
H4 18.557120
CV3 18.252500
H4 18.606600
Lunar 18.549080
L6 18.323330
H5 18.606670
H5 18.604170
LL5 18.364420
LL4 18.635780
LL6 18.543620
L~5 18.547170
L6 18.220120
Iron 40.316670
"Iron 1907
L 41.050000
"Iron 1784
L5 -40.800000
H5 33.000000
"Iron 1898
"Iron 1923
"Iron 1919
L5 22.783330
LL6 35.517520
"Iron 1939
"Iron 1887
L4 35.373330
H6 35.344430
L6 -31.883330
H4 34.533330
OC 54.300000
Mesosiderite-A4 -33.850000
L6 31.000000
H5 30.916670
H5 30.900000
L5 30.966670
Pallasite? 18.316670
"Iron 1716
L5-6 28.500000
H4 49.250000
"Iron 1905
"Iron 1916
L4 33.433330
L6 -30.250000
Iron -30.483330
L6 -30.300000
LL4 -30.366670
H5 -30.173670
CK4 -30.166670
L4 -30.160000
H5 -30.200000
L6 -30.162830
H4-6 -30.150000
L6 -30.163330
L6 -30.168670
LL5-7 -30.124170
LL5 -30.183330
H5 -30.027500
L6 -30.031830
H5 -30.012830
H6 -30.102330
CK4/5 -30.105170
LL3.9/4 -30.113500
LL5 -30.118330
L5 -30.106500
H4 -30.108670
L5 -30.105500
H5 -30.179170
L6 -30.173610
H5 -30.160280
H3.9 33.118610
L6 55.000000
H5 34.650000
Eucrite-pmict 26.683330
L6 39.833330
"Iron 1839
"Iron 1940
"Iron 1863
"Iron 1881
"Iron 1840
H4 40.954650
H6 33.583330
H5 -31.100000
H3 32.716670
L5 32.158330
"Iron 1927
"Iron 1986
"Iron 1958
"Pallasite 1919
H6 41.383330
"Iron 1938
L4 55.429500
"Iron 1938
"Pallasite 1893
"Iron 1915
"Iron 1957
EH4/5 21.000000
L5 34.266670
Pallasite 44.506420
"Iron 1947
Iron 
H6 34.001110
"Iron 1934
H5 36.346110
L6 37.383330
L 37.483330
L6 34.344440
"Pallasite 1931
L5 40.801000
L6 40.792000
"Iron 
"Iron 1873
H6 40.450000
L6 -25.066670
"Iron 1863
"Iron 1888
LL6 31.733330
L5 39.400000
OC 34.318330
L5 36.784500
LL3.9 -30.466670
L5 32.437500
"Iron 1869
"Iron 1988
"Iron 1724
"Pallasite 1950
Pallasite 40.600000
L6 -84.200000
H6 36.205800
L6 36.207580
H4 36.211530
L6 36.255470
L6 36.229070
H4 36.237280
H4 36.237220
H6 36.237430
LL5 36.175570
H5 36.184720
H6 36.210170
H6 36.235000
H5 -23.255560
H5 40.637830
H5 37.283330
OC 39.221670
L4 -32.866670
H3-6 29.301670
LL6 35.987280
L6 37.500000
LL6 24.636330
H4/5 46.400000
H5 32.983330
L5 34.766670
"Iron 1890
H4 36.000000
L6 39.162780
H5 35.254480
L6 35.223580
H6 35.247420
L6 35.235330
H6 35.238000
H6 35.238830
L6 35.238330
L6 35.236000
L6 35.235830
L4 35.236330
H6 35.236170
L5 35.233330
Acapulcoite 35.236000
H5 35.236670
L6 
L6 35.238580
H5 35.237050
L4 35.236250
H5 32.870830
"Iron 1899
"Iron 1957
H5 40.600000
Iron 36.033330
L4 20.016670
H6 19.955560
H3.8-an 20.055560
L5 34.950000
H4/5 57.000000
H5 32.550000
L/LL5 49.791390
"Iron 1988
"Iron 1854
L6 -34.050000
"Iron 1925
CR-an 20.763330
H4 36.450000
H5 36.450000
"Iron 1989
L5 34.450000
LL6 34.450000
Stone-uncl 31.500000
H6 
L6 25.541110
LL3 29.983330
H6 31.866670
"Iron 2004
"Iron 1903
H6 -23.981000
"Iron 1950
"Iron 1864
Stone-uncl 47.450000
H5 25.383330
H5 24.400000
H4 25.450000
H4/5 25.466670
L6 25.133330
H3.7 25.533330
H5 25.300000
H6 25.300000
H4/5 25.333330
H4 
L/LL3 26.073060
L/LL5-6 25.533890
H6 25.436940
L6 25.475560
H4 25.463060
H4-5 25.436670
H5/6 25.403610
H5 24.718610
L6 24.734440
H5 24.746110
L6 25.138060
L6 25.131940
H6 25.114440
H5 25.312220
H4 25.433890
L6 25.440280
H5 25.526110
L/LL4 25.225830
H3 25.253060
L3-5 25.143610
EL5 25.160560
H5 25.370560
LL6 25.392220
H5 25.434720
H5 25.488610
H5 25.499720
H4 25.604720
L3.7 25.465000
L3 25.466110
L3.9 25.465830
L3.8 25.468060
L3.7 25.468330
H4/5 25.458610
H4 25.534440
H4 25.537220
H5 25.523890
H6 25.453060
H5 25.397500
H6 25.292780
H5 25.145560
L6 25.144720
H4 25.263060
L3.8 25.220560
H5 25.433330
H4 25.400000
H6 25.483330
CK4-an 25.266670
L6 25.333330
L5 25.216670
LL4 25.283330
L3.9 25.300000
L5 25.425560
H4 25.195830
L4 25.407500
H6 25.192780
L-imp melt 25.533330
H4/5 25.250000
H5 25.283330
L6 25.583330
L5 25.266670
H6 24.438170
L6 24.424000
H5 24.222170
L6 24.068330
L6 24.620500
L4 24.621120
L6 24.735730
H6 24.580250
L(LL)5 24.654400
H5 25.240320
CM2 24.817270
L(LL)6 24.648050
L6 24.756100
H3.7 25.212830
H5 25.290380
H5 25.756100
H5 25.366670
L6 25.233330
"Iron 1885
Diogenite 22.791670
L6 30.900000
LL6 30.900000
"Iron 1994
L5 51.366670
L6 19.500000
H4 39.320000
H5 18.068330
H5 18.237000
H5 18.300330
H4 33.233330
"Iron 1939
L5 
"Iron 2005
L4 -77.733330
"Iron 1853
"Iron 1983
H6 34.383330
L6 31.116670
CR 35.916670
"Iron 1910
L6 -80.250000
L6 -80.250000
Iron 21.433330
"Iron 1909
"Iron 1891
H4 45.508330
H5 36.400000
H5 -32.116670
"Pallasite 1962
H6 -85.167000
L6 -85.166330
L6 -85.164670
L5 -85.162000
H4 -85.160330
H6 -85.233500
L5 -85.159000
H6 -85.157000
H6 -85.165830
L5 -85.167167
CV3 -85.156330
L5 -85.164670
H6 -85.169500
Acapulcoite -85.165000
L5 -85.165670
H6 -85.348000
L6 -85.240670
H5 -85.239000
L6 -85.244170
H5 -85.387000
H5 -85.165670
H6 -85.175670
L5 -85.184060
L6 -85.164690
LL6 -85.163240
Eucrite-br -85.165100
L4 -85.164880
H6 -85.250000
L4 -85.165480
L6 
L4 -85.165940
LL3.1-3.5 -85.165720
H5 -85.165140
Diogenite -85.250000
L4 -85.165560
H5 -85.152560
H5 -85.250000
H5 -85.250000
H5 -85.250000
L4 -85.165190
L4 -85.162470
L4 -85.162220
L4 -85.162200
L4 -85.164960
L4 -85.164550
H6 -85.164960
H5 -85.165110
L4 -85.165180
L4 -85.162040
L5 -85.161030
L4 -85.157770
L4 -85.157940
H5 -85.156650
EL5 -85.156390
L4 -85.158440
H5 -85.158850
L4 -85.159310
L6 -85.164130
L4 -85.164040
L4 -85.163490
CM2 -85.157900
L4 -85.162210
H6 -85.161750
"Iron 1991
L4 -85.165170
Acapulcoite -85.160500
H5 -85.163730
L4 -85.163450
LL5 -85.162920
H6 -85.163230
L4 -85.160820
H6 -85.161030
L5 -85.155480
H5 -85.165400
L5 -85.158520
L4 -85.154680
L4 -85.165350
L5 -85.167820
H5 -85.165230
EL6 -85.165100
L4 -85.163450
H4 -85.165130
L5 -85.160480
"Iron 1918
L6 33.466670
"Iron 1954
"Iron 1955
H3.8 35.169930
"Pallasite 2006
L3.5 17.969500
"Iron 1881
"Iron 1888
OC 39.521670
H4/5 -31.583330
L6 -31.566670
"Iron 1956
L6 28.116670
CV3 -29.433330
"Iron 1922
H6 30.748190
L6 30.795760
H6 30.819300
H5 30.967910
L6 30.967590
L4 30.971530
H5 30.975620
L4 30.933700
H5/6 30.934720
H3 30.980220
H5/6 30.934170
L4 30.933970
L4 30.930800
Winonaite 34.933330
L6 26.500000
H5 19.949000
H4/5 19.696000
L6 20.009830
H5 19.955000
H5 19.919330
H5 19.911170
H5 20.201170
CO3 20.358330
L4 34.983330
H3 45.425000
H6 26.566670
L5 18.916670
H5 29.750000
L4-5 32.760500
H6 27.750000
"Iron 1978
"Iron 1965
"Iron 1903
H4 37.200000
"Iron 1971
H5 33.216670
OC 33.205000
"Iron 1776
"Iron 1859
H5 42.883330
"Iron 1886
H4 -27.866670
"Iron 1970
L6 26.833330
H6 -29.233330
L6 27.635330
H5 27.466670
"Iron 1891
Mesosiderite 29.652250
H5 41.116670
H6 40.550000
H5 30.300000
H4 30.555560
"Iron 1858
"Iron 1992
OC 
OC 
L6 20.050000
L4 33.916670
H5 38.581390
L6 41.550000
L5 48.700000
"Iron 1850
H5 34.666670
L6 38.998610
H4 
L5 38.943060
H5 38.945000
H3-4 34.616670
L6 34.533330
H5/6 
H6 34.606670
Iron 34.555000
H4 39.636110
H6 39.673570
H4 39.684490
H6 39.684440
L6 39.684400
L6 39.684360
H5 39.685180
H5 39.680720
H4 39.680350
H5 39.684320
CV3 39.683333
H4/5 39.679170
H4 39.678880
H5 39.689450
H4 39.689080
H3.8 39.688400
H5 39.687200
H4 39.689380
H5 39.677200
H6 39.681050
H4 39.689730
EL6 34.242160
L5 -35.483330
"Iron 1953
L6 44.016670
"Iron 1984
L 34.075000
"Iron 1955
H5 37.633330
H 37.633330
H6 46.700000
"Iron 
H4 32.250000
L6 29.416670
"Iron 1921
L6 -29.966670
H 59.816670
H5 54.364947
H4 37.600000
L6 21.500000
L6 34.950000
Mesosiderite 21.695000
H5 21.318330
H5 21.323330
H3.7 21.320000
L6 21.005780
L6 21.064930
H4 21.348850
H4 21.376030
H4 21.380150
L6 21.372800
H4 21.373870
L6 21.345330
H5 21.343870
H3-6 21.344220
H5 21.229380
L6 21.229480
L6 21.231620
H5 21.235130
H3.9 21.138230
L6 21.142700
Eucrite-cm 21.126370
L6 21.125380
L6 21.126380
L6 21.113030
L6 21.113330
L6 21.110730
H3.9-6 21.091650
H6 21.023580
H4 21.048320
L6 19.027780
"Iron 1853
Ureilite 22.846044
L6 22.842310
H6 22.709860
H5 22.699220
H6 22.699440
L4 22.700470
H5 22.788750
H5 22.790640
H6 22.793170
Ureilite 
L6 22.849970
L6 22.851140
L6 22.860560
L6 22.878470
L6 22.869060
L6 22.868810
L6 22.868780
L6 22.865890
H5 22.795060
L6 22.887640
L6 22.888110
L6 22.888720
L6 22.894920
L6 22.895280
L6 22.893140
L6 22.893080
L6 22.891830
L6 22.894060
L6 22.890920
"Iron 1920
Iron 30.900000
OC 55.800000
"Iron 1989
"Iron 1992
LL5 18.444320
H3 18.500000
"Iron 1992
H4 36.200000
H5 29.200000
"Iron 1903
"Iron 1930
"Iron 1921
Mesosiderite-A1 -25.750000
H5 39.000000
L4 42.933330
L6 61.050000
L6 35.466670
L6 63.300000
"Iron 1984
"Iron 1902
"Iron 1953
H4 32.400000
L/LL4 -29.916670
"Iron 1965
L6 
"Iron 1876
"Iron 1854
"Iron 2001
"Pallasite 1991
"Iron 1911
"Iron 1860
L5 -41.066670
"Iron 1952
L4 34.683330
Eucrite 61.033330
H5 26.750000
L3.7 26.750000
"Iron 
H4 47.916670
L5 -35.016670
L6 -32.066670
"Iron 2007
H6 50.516670
H4 57.533330
"Iron 1863
L6 39.333330
L6 35.840830
L6 38.676670
"Iron 1915
H6 -41.316670
H6 36.150000
H5 32.400000
L6 39.100000
"Iron 1887
"Iron 1832
"Iron 1927
"Iron 1965
L6 37.325000
OC 43.827000
L4 43.000000
"Iron 1963
H5 -23.266670
L6 32.903330
H4-6 34.786980
"Iron 1927
"Iron 1917
"Iron 1939
LL3.1 35.833333
"Iron 1972
CK3-an -30.716670
H4 -30.483330
H4 -30.483330
H5 -30.500000
L5 -30.500000
EL3 -30.483330
H5 -30.500000
H5 -30.500000
H5 -30.500000
H4 -30.516670
H7 -30.566670
H3 -30.575000
"Iron 1983
H6 34.801670
CBa 35.500000
"Iron 1898
L6 -31.691670
"Iron 1951
"Iron 1924
Iron 
Iron 
H5 40.266670
Mesosiderite 35.266670
H4 40.350000
"Iron 1888
H5 34.950000
H5 33.033330
OC 33.025000
H4 33.033330
H 33.016670
H4 33.678330
LL3.3 33.050000
H5 51.850000
H5 -30.750000
L6 33.075000
H6 -30.050000
"Iron 1890
L4 35.890000
Mesosiderite 35.856670
"Iron 2007
H5 42.033330
H5 -25.315830
H6 37.591830
"Iron 1836
L6 33.966670
Iron 49.416670
H5 34.700000
H5 -26.450000
H5 37.083330
H5 39.416670
H5 -28.233330
H5 32.565330
H5 43.724440
"Iron 1938
"Iron 1902
L6 34.433330
H3.6 34.500000
H3.8-an -30.100000
H4 32.125000
L6 32.181670
L6 32.142020
H5 32.093900
H6 32.112880
L6 32.188430
Mesosiderite 32.076670
"Iron 1962
"Iron 1914
"Iron 1995
H3.5 35.373580
L6 36.733330
H4 37.533330
H6 37.383330
H5 51.149670
"Iron 1976
"Iron 1881
H4/5 -28.096970
H4 -26.050000
Winonaite 35.200000
Howardite 32.950000
L/LL5 -84.750000
L6 -84.750000
H5 -84.750000
L5 -84.750000
CM2 -86.537900
LL5 -86.522220
L5 -86.526070
L4 -86.526730
L4 -86.526530
L4 -86.544880
L5 -86.521460
L4 -86.523090
CM2 -86.523080
H4 -86.500150
H6 -86.469730
L5 -86.480870
L6 -86.478990
H5 -86.126620
"Iron 1991
LL6 -86.117360
L4 -86.144670
H5 -86.148430
LL4 -86.152290
H5 -86.153510
L4 -86.521570
H5 -86.513390
H5 -86.513270
L6 -86.537250
LL5 -86.537340
L4 -86.530350
L6 -86.509940
H3.8 -86.509850
L6 -86.510270
H4 -30.000000
"Iron 1950
"Iron 1947
"Iron 1981
"Iron 1937
H4 45.000000
"Iron 1953
"Iron 1918
H4 36.500000
L5 -25.650000
"Iron 1858
H4-an 40.050000
L5 40.330830
"Iron 1920
H4 -28.950000
H5 51.883330
"Iron 2004
H5 34.366670
Iron 
LL5 23.347750
H5 23.357170
Acapulcoite 23.315220
LL -28.383330
Martian (shergottite) 
Martian (shergottite) 
Martian (shergottite) 
Martian (nakhlite) -71.500000
Martian (nakhlite) -71.500000
Martian (nakhlite) -71.500000
Diogenite 0.000000
EH3 -71.848610
Diogenite -71.500000
CK4/5 -71.500000
H6 -71.500000
H5 -71.500000
H5 -71.500000
H4/5 -71.500000
H6 -71.500000
H5 -71.500000
H5/6 -71.833330
H4 -71.500000
H4 -71.500000
L6 -71.500000
L6 -71.500000
H6 -71.500000
LL6 -71.500000
Howardite -71.500000
L5/6 -71.500000
H4 -71.500000
H6 -71.500000
H5 -71.500000
H5 -71.836110
LL4 -71.825560
L6 -71.500000
H5 -71.500000
Diogenite -71.500000
H6 -71.500000
L6 -71.500000
H -71.500000
L5 -71.500000
Diogenite -71.500000
Diogenite -71.832780
H5 -71.836670
Diogenite -71.836670
H6 -71.835560
L6 -71.803890
H6 -71.500000
H6 -71.500000
Eucrite 
LL6 -71.500000
H4 -71.500000
L5 -71.500000
H5 -71.793890
LL5 -71.848610
L6 -71.500000
L3.7 -71.824440
Winonaite -71.500000
H6 -71.500000
L6 -71.500000
L6 -71.500000
H4 -71.500000
L6 -71.500000
Diogenite -71.500000
H4 -71.500000
L3 -71.500000
H4 -71.500000
L6 -71.801670
L6 -71.815000
Diogenite -71.500000
H5 -71.825000
L6 -71.827500
L6 -71.500000
H5 -71.500000
H4 -71.500000
H4 -71.500000
"Pallasite 1974
L6 -71.500000
L6 -71.500000
L4 -71.500000
LL6 -71.804170
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.804170
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
H4 -71.500000
Acapulcoite -71.500000
H5 -71.500000
L6 -71.799720
L6 -71.500000
H6 -71.500000
H5 -71.500000
H6 -71.500000
H5 -71.811670
H4 -71.500000
H5 -71.500000
H5 -71.815830
H5 -71.816940
H6 -71.500000
L6 -71.500000
L6 -71.835560
H4 -71.500000
H5 -71.500000
L6 -71.819440
H4 -71.805280
H4 -71.804720
H4 -71.500000
L6 -71.500000
H4 -71.500000
H5 -71.500000
L6 -71.500000
H4 -71.500000
H4 -71.500000
L6 -71.500000
L6 -71.500000
H6 -71.500000
L6 -71.500000
H6 -71.798060
L5 -71.500000
Diogenite -71.500000
Diogenite -71.825000
H5 -71.500000
H5 -71.500000
L6 -71.500000
H5 -71.500000
H5 -71.500000
H6 -71.500000
H6 -71.500000
H6 -71.500000
H6 -71.813330
H5 -71.816670
H5 -71.817780
Diogenite -71.500000
H5 -71.787500
H5 -71.500000
H5 -71.500000
H5 -71.500000
L4 -71.500000
H5 -71.808330
L5 -71.813330
L6 -71.500000
L6 -71.824170
L6 -71.500000
L6 -71.826670
H6 -71.500000
H4 -71.500000
Ureilite -71.828060
H4 -71.828330
Diogenite -71.500000
Diogenite -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
Ureilite -71.808610
H5 -71.500000
H5 -71.500000
H4 -71.500000
H4 -71.500000
CO3 -71.500000
Diogenite -71.500000
H6 -71.500000
H3 -71.500000
H3 -71.500000
H3 -71.500000
H3 -71.500000
H3.8 -71.816670
H6 -71.500000
L6 -71.783610
H6 -71.500000
H4 -71.500000
H4 -71.500000
H5 -71.500000
H6 -71.500000
Diogenite -71.500000
Diogenite -71.500000
H4 -71.500000
L4 -71.500000
Ureilite -71.814440
H4 -71.818330
H4 -71.500000
L6 -71.500000
L6 -71.817220
Eucrite-pmict -71.762500
LL7 -71.752780
L6 -71.500000
Diogenite -71.500000
H5 -71.741670
L6 -71.737500
L4 -71.734720
H3 -71.500000
H3 -71.758330
E5 -71.500000
H3 -71.500000
H3 -71.500000
LL3 -71.500000
L4 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.734720
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
L6 -71.500000
H4 -71.500000
H5 -71.804170
H5 -71.500000
H6 -71.500000
L6 -71.830560
L3.7 -71.833330
H5 -71.611670
H5 -71.643060
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H6 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5-6 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
H5 -71.500000
L6 -71.500000
H5 -71.500000
